name	type	country	admin_level
areal		br|brazil|076|bra	2
armacao dos buzios		br|brazil|076|bra	2
conceicao de macabu		br|brazil|076|bra	2
assis		br|brazil|076|bra	2
divinolandia		br|brazil|076|bra	2
guaracai		br|brazil|076|bra	2
igarapava		br|brazil|076|bra	2
jose bonifacio		br|brazil|076|bra	2
luis antonio		br|brazil|076|bra	2
lupercio		br|brazil|076|bra	2
lutecia		br|brazil|076|bra	2
nova canaa paulista		br|brazil|076|bra	2
nova castilho		br|brazil|076|bra	2
saltinho		br|brazil|076|bra	2
ivai		br|brazil|076|bra	2
ivaipora		br|brazil|076|bra	2
lupionopolis		br|brazil|076|bra	2
planaltina do parana		br|brazil|076|bra	2
santa cecilia do pavao		br|brazil|076|bra	2
santa cruz de monte castelo		br|brazil|076|bra	2
santa fe		br|brazil|076|bra	2
santana do itarare		br|brazil|076|bra	2
santo antonio do paraiso		br|brazil|076|bra	2
sao jose da boa vista		br|brazil|076|bra	2
sao jose das palmeiras		br|brazil|076|bra	2
serranopolis do iguacu		br|brazil|076|bra	2
tres barras do parana		br|brazil|076|bra	2
campo ere		br|brazil|076|bra	2
correia pinto		br|brazil|076|bra	2
criciuma		br|brazil|076|bra	2
paraiso		br|brazil|076|bra	2
passos maia		br|brazil|076|bra	2
sao lourenco do oeste		br|brazil|076|bra	2
barros cassal		br|brazil|076|bra	2
boqueirao do leao		br|brazil|076|bra	2
cerro grande		br|brazil|076|bra	2
david canabarro		br|brazil|076|bra	2
derrubadas		br|brazil|076|bra	2
jaguari		br|brazil|076|bra	2
marques de souza		br|brazil|076|bra	2
monte belo do sul		br|brazil|076|bra	2
mormaco		br|brazil|076|bra	2
nova boa vista		br|brazil|076|bra	2
nova candelaria		br|brazil|076|bra	2
sao jose do povo		br|brazil|076|bra	2
nova marilandia		br|brazil|076|bra	2
nova maringa		br|brazil|076|bra	2
agua fria de goias		br|brazil|076|bra	2
alto paraiso de goias		br|brazil|076|bra	2
aurilandia		br|brazil|076|bra	2
baliza		br|brazil|076|bra	2
chapadao do ceu		br|brazil|076|bra	2
divinopolis de goias		br|brazil|076|bra	2
santa barbara de goias		br|brazil|076|bra	2
santo antonio do descoberto		br|brazil|076|bra	2
sao domingos		br|brazil|076|bra	2
sao francisco de goias		br|brazil|076|bra	2
senador canedo		br|brazil|076|bra	2
serranopolis		br|brazil|076|bra	2
simolandia		br|brazil|076|bra	2
sao jose do xingu		br|brazil|076|bra	2
gameleira de goias		br|brazil|076|bra	2
coruripe		br|brazil|076|bra	2
paulista		br|brazil|076|bra	2
sao joao		br|brazil|076|bra	2
apuiares		br|brazil|076|bra	2
quixelo		br|brazil|076|bra	2
redencao		br|brazil|076|bra	2
caninde de sao francisco		br|brazil|076|bra	2
sao luiz gonzaga		br|brazil|076|bra	2
caibate		br|brazil|076|bra	2
