Nizaminskiy Rayon	AZ.09.585358				2	2210	16
Mirbǝşir Rayonu	AZ.57.585509				2	2182	16
Leninskiy Rayon	AZ.01.585638				2	2211	16
Kirovskiy Rayon	AZ.01.585882				2	2211	16
Garadagh region	AZ.09.586209				2	2210	16
Imeni Dvadtsati Shesti Bakinskikh Komissarov Rayon	AZ.09.586342				2	2210	16
Babək	AZ.35.7669114	AZ-BAB	RAYON	Babek Rayon	2	2165	16
Khatai raion	AZ.09.7669203				2	2210	16
Kǝngǝrli	AZ.35.8014931	AZ-KAN	RAYON	Kangarli Rayon	2	2165	16
Naxçıvan	AZ.35.8411069	AZ-NV	MUNICIPALITY	Nakhchivan	2	2165	16
Nizami Rayonu	AZ.09.8572651				2	2210	16
Opština Modriča	BA.02.3294911				2	2249	17
Opština Novi Grad	BA.02.3294915				2	2249	17
Unsko-Sanski Kanton	BA.01.3343704				2	2248	17
Posavski Kanton	BA.01.3343706				2	2248	17
Tuzlanski Kanton	BA.01.3343716				2	2248	17
Zeničko-Dobojski Kanton	BA.01.3343722				2	2248	17
Bosansko-Podrinjski Kanton Goražde	BA.01.3343726				2	2248	17
Srednjobosanski Kanton	BA.01.3343731				2	2248	17
Hercegovačko-Neretvanski Kanton	BA.01.3343733				2	2248	17
Zapadnohercegovački Kanton	BA.01.3343736				2	2248	17
Canton of Sarajevo	BA.01.3343737				2	2248	17
Kanton 10	BA.01.3343740				2	2248	17
Opština Krupa na Uni	BA.02.3344087				2	2249	17
Opština Vukosavlje	BA.02.3344090				2	2249	17
Mrkonjic Grad Jug Opcina	BA.02.3344099				2	2249	17
Skelani Opština	BA.02.3344119				2	2249	17
Grad Istočno Sarajevo	BA.02.11169977				2	2249	17
Stanari	BA.02.11170599				2	2249	17
Kushtia	BD.82.4050	BD-30	DISTRICT		2	2283	19
Barishal	BD.85.1006	BD-06	DISTRICT	Barisal	2	2284	19
Panchagarh	BD.87.5577	BD-52	DISTRICT		2	2286	19
Thakurgaon	BD.87.5594	BD-64	DISTRICT		2	2286	19
Dinajpur	BD.87.5527	BD-14	DISTRICT		2	2286	19
Nilphamari	BD.87.5573	BD-46	DISTRICT	Nilphamari Zila	2	2286	19
Lalmonirhat	BD.87.5552	BD-32	DISTRICT	Lalmonirhat District	2	2286	19
Kurigram	BD.87.5549	BD-28	DISTRICT		2	2286	19
Rangpur	BD.87.5585	BD-55	DISTRICT		2	2286	19
Gaibandha	BD.87.5532	BD-19	DISTRICT		2	2286	19
Naogaon	BD.83.5064	BD-48	DISTRICT		2	2280	19
Joypurhat	BD.83.5038	BD-24	DISTRICT		2	2280	19
Bogura	BD.83.5010	BD-03	DISTRICT	Bogra	2	2280	19
Chapai Nawabganj	BD.83.5070	BD-45	DISTRICT	Chapai Nababganj	2	2280	19
Rajshahi	BD.83.5081	BD-54	DISTRICT		2	2280	19
Natore	BD.83.5069	BD-44	DISTRICT		2	2280	19
Sirajganj	BD.83.5088	BD-59	DISTRICT		2	2280	19
Pabna	BD.83.5076	BD-49	DISTRICT		2	2280	19
Sherpur	BD.H.3089	BD-57	DISTRICT	Meherpur	2	2287	19
Netrakona	BD.H.3072	BD-41	DISTRICT		2	2287	19
Jamalpur	BD.H.3039	BD-21	DISTRICT		2	2287	19
Mymensingh	BD.H.3061	BD-34	DISTRICT		2	2287	19
Tangail	BD.81.3093	BD-63	DISTRICT		2	2281	19
Gazipur	BD.81.3033	BD-18	DISTRICT		2	2281	19
Kishoreganj	BD.81.3048	BD-26	DISTRICT	Kishoregonj	2	2281	19
Narsingdi	BD.81.3068	BD-42	DISTRICT		2	2281	19
Dhaka	BD.81.3026	BD-13	DISTRICT		2	2281	19
Rajbari	BD.81.3082	BD-53	DISTRICT		2	2281	19
Faridpur	BD.81.3029	BD-15	DISTRICT		2	2281	19
Narayanganj	BD.81.3067	BD-40	DISTRICT		2	2281	19
Munshiganj	BD.81.3059	BD-35	DISTRICT		2	2281	19
Gopalganj	BD.81.3035	BD-17	DISTRICT		2	2281	19
Shariatpur	BD.81.3086	BD-62	DISTRICT		2	2281	19
Madaripur	BD.81.3054	BD-36	DISTRICT		2	2281	19
Sunamganj	BD.86.6090	BD-61	DISTRICT		2	2285	19
Sylhet	BD.86.6091	BD-60	DISTRICT		2	2285	19
Moulvibazar	BD.86.6058	BD-38	DISTRICT	Maulvibazar	2	2285	19
Habiganj	BD.86.6036	BD-20	DISTRICT		2	2285	19
Brahmanbaria	BD.84.2012	BD-04	DISTRICT		2	2282	19
Cumilla	BD.84.2019	BD-08	DISTRICT		2	2282	19
Chandpur	BD.84.2013	BD-09	DISTRICT		2	2282	19
Lakshmipur	BD.84.2051	BD-31	DISTRICT		2	2282	19
Noakhali	BD.84.2075	BD-47	DISTRICT		2	2282	19
Feni	BD.84.2030	BD-16	DISTRICT		2	2282	19
Khagrachhari	BD.84.2046	BD-29	DISTRICT		2	2282	19
Chittagong	BD.84.2015	BD-10	DISTRICT	Chattogram	2	2282	19
Bandarban	BD.84.2003	BD-01	DISTRICT		2	2282	19
Cox's Bazar	BD.84.2022	BD-11	DISTRICT		2	2282	19
Meherpur	BD.82.4057				2	2283	19
Jhenaidah	BD.82.4044	BD-23	DISTRICT		2	2283	19
Chuadanga	BD.82.4018	BD-12	DISTRICT		2	2283	19
Magura	BD.82.4055	BD-37	DISTRICT		2	2283	19
Jashore	BD.82.4041	BD-22	DISTRICT	Jessore	2	2283	19
Narail	BD.82.4065	BD-43	DISTRICT		2	2283	19
Bagerhat	BD.82.4001	BD-05	DISTRICT		2	2283	19
Khulna	BD.82.4047	BD-27	DISTRICT		2	2283	19
Satkhira	BD.82.4087	BD-58	DISTRICT		2	2283	19
Jhalakathi	BD.85.1042	BD-25	DISTRICT	Jhalokati	2	2284	19
Bhola	BD.85.1009	BD-07	DISTRICT		2	2284	19
Patuakhali	BD.85.1078	BD-51	DISTRICT		2	2284	19
Barguna	BD.85.1004	BD-02	DISTRICT		2	2284	19
Manikganj	BD.81.3056	BD-33	DISTRICT		2	2281	19
Pirojpur	BD.85.1079	BD-50	DISTRICT		2	2284	19
Rangamati	BD.84.2084	BD-56	DISTRICT		2	2282	19
West-Vlaanderen	BE.VLG.VWV	BE-VWV	PROVINCE	Provincie West-Vlaanderen	2	2354	20
Oost-Vlaanderen	BE.VLG.VOV	BE-VOV	PROVINCE	Provincie Oost-Vlaanderen	2	2354	20
Namur	BE.WAL.WNA	BE-WNA	PROVINCE	Province de Namur	2	2353	20
Luxembourg	BE.WAL.WLX	BE-WLX	PROVINCE	Province du Luxembourg	2	2353	20
Limburg	BE.VLG.VLI	BE-VLI	PROVINCE	Provincie Limburg	2	2354	20
Liège	BE.WAL.WLG	BE-WLG	PROVINCE	Province de Liège	2	2353	20
Hainaut	BE.WAL.WHT	BE-WHT	PROVINCE	Province du Hainaut	2	2353	20
Antwerpen	BE.VLG.VAN	BE-VAN	PROVINCE	Provincie Antwerpen	2	2354	20
Vlaams-Brabant	BE.VLG.VBR	BE-VBR	PROVINCE	Provincie Vlaams-Brabant	2	2354	20
Brabant wallon	BE.WAL.WBR	BE-WBR	PROVINCE	Province du Brabant Wallon	2	2353	20
Bruxelles-Capitale	BE.BRU.BRU				2	2352	20
Zoundwéogo	BF.07.44	BF-ZOU	PROVINCE	Zoundweogo Province	2	2372	21
Yatenga	BF.10.76	BF-YAT	PROVINCE	Province du Yatenga	2	2375	21
Tapoa	BF.08.42	BF-TAP	PROVINCE	Province de la Tapoa	2	2373	21
Sourou	BF.01.73	BF-SOR	PROVINCE	Province du Sourou	2	2366	21
Soum	BF.12.40	BF-SOM	PROVINCE	Province du Soum	2	2377	21
Sissili	BF.06.72	BF-SIS	PROVINCE	Province de la Sissili	2	2371	21
Séno	BF.12.71	BF-SEN	PROVINCE	Province du Séno	2	2377	21
Sanmatenga	BF.05.70	BF-SMT	PROVINCE	Province du Sanmatenga	2	2370	21
Sanguié	BF.06.36	BF-SNG	PROVINCE	Province du Sanguié	2	2371	21
Poni	BF.13.69	BF-PON	PROVINCE	Province du Poni	2	2378	21
Passoré	BF.10.34	BF-PAS	PROVINCE	Province du Passoré	2	2375	21
Oudalan	BF.12.33	BF-OUD	PROVINCE		2	2377	21
Oubritenga	BF.11.68	BF-OUB	PROVINCE	Kouritenga	2	2376	21
Nahouri	BF.07.65	BF-NAO	PROVINCE	Nahouri Province	2	2372	21
Namentenga	BF.05.64	BF-NAM	PROVINCE	Province du Namentenga	2	2370	21
Mouhoun	BF.01.63	BF-MOU	PROVINCE	Province du Mouhoun	2	2366	21
Kouritenga Province	BF.04.28				2	2369	21
Kossi	BF.01.58	BF-KOS	PROVINCE	Province de la Kossi	2	2366	21
Comoé	BF.02.55	BF-COM	PROVINCE	Province de la Comoé	2	2367	21
Kénédougou	BF.09.54	BF-KEN	PROVINCE	Province du Kénédougou	2	2374	21
Kadiogo	BF.03.53	BF-KAD	PROVINCE	Kadiogo Province	2	2368	21
Houet	BF.09.51	BF-HOU	PROVINCE	Province du Houet	2	2374	21
Gourma	BF.08.50	BF-GOU	PROVINCE	Province du Gourma	2	2373	21
Gnagna	BF.08.21	BF-GNA	PROVINCE	Gnagna Province	2	2373	21
Ganzourgou	BF.11.20	BF-GAN	PROVINCE	Province du Ganzourgou	2	2376	21
Boulkiemdé	BF.06.19	BF-BLK	PROVINCE	Province du Boulkiemdé	2	2371	21
Boulgou	BF.04.49	BF-BLG	PROVINCE	Province du Boulgou	2	2369	21
Bougouriba	BF.13.48	BF-BGR	PROVINCE	Province de la Bougouriba	2	2378	21
Bazèga	BF.07.47	BF-BAZ	PROVINCE	Bazega Province	2	2372	21
Bam	BF.05.15	BF-BAM	PROVINCE	Province du Bam	2	2370	21
Balé	BF.01.45	BF-BAL	PROVINCE	Province des Balé	2	2366	21
Banwa	BF.01.46	BF-BAN	PROVINCE	Province des Banwa	2	2366	21
Ioba	BF.13.52	BF-IOB	PROVINCE	Province du Ioba	2	2378	21
Komondjari	BF.08.56	BF-KMD	PROVINCE	Province de la Komandjoari	2	2373	21
Kompienga	BF.08.57	BF-KMP	PROVINCE	Province de la Kompienga	2	2373	21
Koulpélogo	BF.04.59	BF-KOP	PROVINCE	Province du Koulpélogo	2	2369	21
Kourwéogo	BF.11.60	BF-KOW	PROVINCE	Province du Kourwéogo	2	2376	21
Léraba	BF.02.61	BF-LER	PROVINCE	Province de la Léraba	2	2367	21
Loroum	BF.10.62	BF-LOR	PROVINCE	Province du Loroum	2	2375	21
Nayala	BF.01.66	BF-NAY	PROVINCE	Province du Nayala	2	2366	21
Noumbiel	BF.13.67	BF-NOU	PROVINCE	Province du Noumbièl	2	2378	21
Tuy	BF.09.74	BF-TUI	PROVINCE	Province du Tuy	2	2374	21
Yagha	BF.12.75	BF-YAG	PROVINCE	Province du Yagha	2	2377	21
Ziro	BF.06.77	BF-ZIR	PROVINCE	Province du Ziro	2	2371	21
Zondoma	BF.10.78	BF-ZON	PROVINCE	Province du Zondoma	2	2375	21
Obshtina Zlatograd	BG.57.SML11				2	2446	22
Obshtina Zlataritsa	BG.62.VTR14				2	2449	22
Obshtina Zemen	BG.49.PER19				2	2433	22
Obshtina Zavet	BG.52.RAZ11				2	2424	22
Obshtina Yambol	BG.65.JAM26				2	2451	22
Obshtina Yakoruda	BG.38.BLG53				2	2439	22
Obshtina Yakimovo	BG.47.MON38				2	2425	22
Obshtina Yablanitsa	BG.46.LOV38				2	2435	22
Obshtina Varshets	BG.47.MON12				2	2425	22
Obshtina Varbitsa	BG.54.SHU10				2	2443	22
Obshtina Valchidol	BG.61.VAR09				2	2427	22
Obshtina Valchedram	BG.47.MON11				2	2425	22
Obshtina Vratsa	BG.64.VRC10				2	2426	22
Obshtina Vidin	BG.63.VID09				2	2450	22
Obshtina Vetrino	BG.61.VAR08				2	2427	22
Obshtina Vetovo	BG.53.RSE05				2	2430	22
Obshtina Venets	BG.54.SHU07				2	2443	22
Obshtina Velingrad	BG.48.PAZ08				2	2434	22
Obshtina Veliko Tŭrnovo	BG.62.VTR04				2	2449	22
Obshtina Varna	BG.61.VAR06				2	2427	22
Obshtina Ugarchin	BG.46.LOV36				2	2435	22
Obshtina Tvarditsa	BG.56.SLV24				2	2445	22
Obshtina Tutrakan	BG.55.SLS34				2	2444	22
Obshtina Targovishte	BG.60.TGV35				2	2448	22
Obshtina Tsenovo	BG.53.RSE37				2	2430	22
Obshtina Tryavna	BG.41.GAB35				2	2440	22
Tran	BG.49.PER51				2	2433	22
Obshtina Troyan	BG.46.LOV34				2	2435	22
Obshtina Treklyano	BG.45.KNL50				2	2442	22
Obshtina Topolovgrad	BG.43.HKV32				2	2436	22
Obshtina Dobrich	BG.40.DOB28				2	2428	22
Obshtina Teteven	BG.46.LOV33				2	2435	22
Obshtina Tervel	BG.40.DOB27				2	2428	22
Obshtina Svoge	BG.58.SFO43				2	2429	22
Obshtina Svishtov	BG.62.VTR28				2	2449	22
Obshtina Svilengrad	BG.43.HKV28				2	2436	22
Obshtina Suvorovo	BG.61.VAR26				2	2427	22
Sarnitsa Obshtina	BG.48.PAZ39				2	2434	22
Obshtina Sungurlare	BG.39.BGS23				2	2438	22
Obshtina Suhindol	BG.62.VTR32				2	2449	22
Obshtina Saedinenie	BG.51.PDV33				2	2431	22
Obshtina Strumyani	BG.38.BLG49				2	2439	22
Obshtina Strelcha	BG.48.PAZ32				2	2434	22
Obshtina Strazhitsa	BG.62.VTR31				2	2449	22
Obshtina Straldzha	BG.65.JAM22				2	2451	22
Obshtina Stara Zagora	BG.59.SZR31				2	2447	22
Obshtina Dupnitsa	BG.45.KNL48				2	2442	22
Obshtina Stambolovo	BG.43.HKV30				2	2436	22
Obshtina Zlatitsa	BG.58.SFO47				2	2429	22
Obshtina Sozopol	BG.39.BGS21				2	2438	22
Obshtina Smyadovo	BG.54.SHU25				2	2443	22
Obshtina Smolyan	BG.57.SML31				2	2446	22
Obshtina Slivo Pole	BG.53.RSE33				2	2430	22
Obshtina Slivnitsa	BG.58.SFO45				2	2429	22
Obshtina Sliven	BG.56.SLV20				2	2445	22
Obshtina Sitovo	BG.55.SLS32				2	2444	22
Obshtina Simitli	BG.38.BLG44				2	2439	22
Obshtina Simeonovgrad	BG.43.HKV29				2	2436	22
Obshtina Silistra	BG.55.SLS31				2	2444	22
Obshtina Shumen	BG.54.SHU30				2	2443	22
Obshtina Shabla	BG.40.DOB29				2	2428	22
Obshtina Sevlievo	BG.41.GAB29				2	2440	22
Obshtina Septemvri	BG.48.PAZ29				2	2434	22
Obshtina Satovcha	BG.38.BLG42				2	2439	22
Obshtina Sapareva Banya	BG.45.KNL41				2	2442	22
Obshtina Sandanski	BG.38.BLG40				2	2439	22
Obshtina Samuil	BG.52.RAZ29				2	2424	22
Obshtina Samokov	BG.58.SFO39				2	2429	22
Obshtina Sadovo	BG.51.PDV28				2	2431	22
Obshtina Ruzhintsi	BG.63.VID33				2	2450	22
Obshtina Ruse	BG.53.RSE27				2	2430	22
Obshtina Ruen	BG.39.BGS18				2	2438	22
Obshtina Rudozem	BG.57.SML27				2	2446	22
Obshtina Roman	BG.64.VRC32				2	2426	22
Obshtina Rila	BG.45.KNL38				2	2442	22
Obshtina Razlog	BG.38.BLG37				2	2439	22
Obshtina Razgrad	BG.52.RAZ26				2	2424	22
Obshtina Rakovski	BG.51.PDV25				2	2431	22
Obshtina Rakitovo	BG.48.PAZ24				2	2434	22
Obshtina Radomir	BG.49.PER36				2	2433	22
Obshtina Radnevo	BG.59.SZR27				2	2447	22
Obshtina Parvomay	BG.51.PDV23				2	2431	22
Obshtina Provadia	BG.61.VAR24				2	2427	22
Obshtina Veliki Preslav	BG.54.SHU23				2	2443	22
Obshtina Pordim	BG.50.PVN27				2	2432	22
Obshtina Popovo	BG.60.TGV24				2	2448	22
Obshtina Pomorie	BG.39.BGS17				2	2438	22
Obshtina Polski Trambesh	BG.62.VTR26				2	2449	22
Obshtina Plovdiv	BG.51.PDV22				2	2431	22
Obshtina Pleven	BG.50.PVN24				2	2432	22
Obshtina Petrich	BG.38.BLG33				2	2439	22
Obshtina Peshtera	BG.48.PAZ21				2	2434	22
Obshtina Pernik	BG.49.PER32				2	2433	22
Obshtina Iskar	BG.50.PVN23				2	2432	22
Obshtina Pazardzhik	BG.48.PAZ19				2	2434	22
Obshtina Pavlikeni	BG.62.VTR22				2	2449	22
Obshtina Pavel Banya	BG.59.SZR24				2	2447	22
Obshtina Panagyurishte	BG.48.PAZ20				2	2434	22
Obshtina Oryahovo	BG.64.VRC31				2	2426	22
Obshtina Opan	BG.59.SZR23				2	2447	22
Obshtina Opaka	BG.60.TGV23				2	2448	22
Obshtina Omurtag	BG.60.TGV22				2	2448	22
Obshtina Novo Selo	BG.63.VID30				2	2450	22
Obshtina Novi Pazar	BG.54.SHU22				2	2443	22
Obshtina Nova Zagora	BG.56.SLV16				2	2445	22
Obshtina Nikopol	BG.50.PVN21				2	2432	22
Obshtina Nikola-Kozlevo	BG.54.SHU21				2	2443	22
Obshtina Nevestino	BG.45.KNL31				2	2442	22
Obshtina Nesebar	BG.39.BGS15				2	2438	22
Obshtina Nedelino	BG.57.SML18				2	2446	22
Obshtina Maglizh	BG.59.SZR22				2	2447	22
Obshtina Momchilgrad	BG.44.KRZ21				2	2441	22
Obshtina Mizia	BG.64.VRC28				2	2426	22
Obshtina Mineralni Bani	BG.43.HKV19				2	2436	22
Obshtina Montana	BG.47.MON29				2	2425	22
Obshtina Tsarevo	BG.39.BGS13				2	2438	22
Obshtina Mezdra	BG.64.VRC27				2	2426	22
Obshtina Medkovets	BG.47.MON26				2	2425	22
Obshtina Malko Tarnovo	BG.39.BGS12				2	2438	22
Obshtina Makresh	BG.63.VID25				2	2450	22
Obshtina Madan	BG.57.SML16				2	2446	22
Obshtina Lyubimets	BG.43.HKV17				2	2436	22
Obshtina Lyaskovets	BG.62.VTR20				2	2449	22
Obshtina Lukovit	BG.46.LOV19				2	2435	22
Obshtina Laki	BG.51.PDV15				2	2431	22
Obshtina Loznitsa	BG.52.RAZ17				2	2424	22
Obshtina Lovech	BG.46.LOV18				2	2435	22
Obshtina Lom	BG.47.MON24				2	2425	22
Obshtina Levski	BG.50.PVN16				2	2432	22
Obshtina Letnitsa	BG.46.LOV17				2	2435	22
Obshtina Lesichovo	BG.48.PAZ14				2	2434	22
Obshtina Kyustendil	BG.45.KNL29				2	2442	22
Obshtina Kardzhali	BG.44.KRZ16				2	2441	22
Obshtina Kula	BG.63.VID22				2	2450	22
Obshtina Kubrat	BG.52.RAZ16				2	2424	22
Obshtina Krushari	BG.40.DOB20				2	2428	22
Obshtina Krumovgrad	BG.44.KRZ15				2	2441	22
Obshtina Krivodol	BG.64.VRC21				2	2426	22
Obshtina Kresna	BG.38.BLG28				2	2439	22
Obshtina Kozloduy	BG.64.VRC20				2	2426	22
Obshtina Kovachevtsi	BG.49.PER22				2	2433	22
Obshtina Kotel	BG.56.SLV11				2	2445	22
Obshtina Kostinbrod	BG.58.SFO26				2	2429	22
Obshtina Kostenets	BG.58.SFO25				2	2429	22
Obshtina Koprivshtitsa	BG.58.SFO24				2	2429	22
Obshtina Kocherinovo	BG.45.KNL27				2	2442	22
Obshtina Knezha	BG.50.PVN39				2	2432	22
Obshtina Kirkovo	BG.44.KRZ14				2	2441	22
Obshtina Tsar Kaloyan	BG.52.RAZ36				2	2424	22
Obshtina Hisarya	BG.51.PDV37				2	2431	22
Obshtina Haskovo	BG.43.HKV34				2	2436	22
Obshtina Harmanli	BG.43.HKV33				2	2436	22
Hadzhidimovo	BG.38.BLG52				2	2439	22
Obshtina Kazanlŭk	BG.59.SZR12				2	2447	22
Obshtina Kaynardzha	BG.55.SLS15				2	2444	22
Obshtina Kavarna	BG.40.DOB17				2	2428	22
Obshtina Kaspichan	BG.54.SHU19				2	2443	22
Obshtina Karnobat	BG.39.BGS09				2	2438	22
Obshtina Karlovo	BG.51.PDV13				2	2431	22
Obshtina Kaolinovo	BG.54.SHU18				2	2443	22
Obshtina Kameno	BG.39.BGS08				2	2438	22
Obshtina Kaloyanovo	BG.51.PDV12				2	2431	22
Obshtina Ivaylovgrad	BG.43.HKV11				2	2436	22
Obshtina Ivanovo	BG.53.RSE13				2	2430	22
Obshtina Isperih	BG.52.RAZ14				2	2424	22
Ihtiman	BG.58.SFO20				2	2429	22
Obshtina Garmen	BG.38.BLG13				2	2439	22
Obshtina Gurkovo	BG.59.SZR37				2	2447	22
Obshtina Gulyantsi	BG.50.PVN08				2	2432	22
Obshtina Galabovo	BG.59.SZR07				2	2447	22
Obshtina Sredets	BG.39.BGS06				2	2438	22
Obshtina Gramada	BG.63.VID15				2	2450	22
Obshtina Gotse Delchev	BG.38.BLG11				2	2439	22
Obshtina Gorna Oryahovitsa	BG.62.VTR06				2	2449	22
Obshtina Gorna Malina	BG.58.SFO10				2	2429	22
Obshtina Godech	BG.58.SFO09				2	2429	22
Obshtina Glavinitsa	BG.55.SLS07				2	2444	22
Obshtina Dolni Chiflik	BG.61.VAR13				2	2427	22
Obshtina Georgi Damyanovo	BG.47.MON14				2	2425	22
Obshtina General Toshevo	BG.40.DOB12				2	2428	22
Obshtina Hitrino	BG.54.SHU11				2	2443	22
Obshtina Gabrovo	BG.41.GAB05				2	2440	22
Obshtina Etropole	BG.58.SFO18				2	2429	22
Obshtina Elhovo	BG.65.JAM07				2	2451	22
Obshtina Elin Pelin	BG.58.SFO17				2	2429	22
Obshtina Elena	BG.62.VTR13				2	2449	22
Obshtina Dzhebel	BG.44.KRZ08				2	2441	22
Obshtina Dve Mogili	BG.53.RSE08				2	2430	22
Obshtina Dulovo	BG.55.SLS10				2	2444	22
Obshtina Dalgopol	BG.61.VAR16				2	2427	22
Obshtina Dryanovo	BG.41.GAB12				2	2440	22
Obshtina Dragoman	BG.58.SFO16				2	2429	22
Obshtina Dospat	BG.57.SML10				2	2446	22
Obshtina Dolni Dabnik	BG.50.PVN11				2	2432	22
Obshtina Dolna Mitropolia	BG.50.PVN10				2	2432	22
Obshtina Dolna Banya	BG.58.SFO59				2	2429	22
Obshtina Dimovo	BG.63.VID16				2	2450	22
Obshtina Dimitrovgrad	BG.43.HKV09				2	2436	22
Obshtina Devnya	BG.61.VAR14				2	2427	22
Obshtina Devin	BG.57.SML09				2	2446	22
Obshtina Chuprene	BG.63.VID37				2	2450	22
Obshtina Chirpan	BG.59.SZR36				2	2447	22
Obshtina Chiprovtsi	BG.47.MON36				2	2425	22
Obshtina Cherven Bryag	BG.50.PVN37				2	2432	22
Obshtina Chernoochene	BG.44.KRZ35				2	2441	22
Obshtina Chepelare	BG.57.SML38				2	2446	22
Obshtina Byala Slatina	BG.64.VRC08				2	2426	22
Obshtina Byala	BG.61.VAR05				2	2427	22
Obshtina Byala	BG.53.RSE04				2	2430	22
Obshtina Burgas	BG.39.BGS04				2	2438	22
Obshtina Brusartsi	BG.47.MON07				2	2425	22
Obshtina Brezovo	BG.51.PDV07				2	2431	22
Obshtina Breznik	BG.49.PER08				2	2433	22
Obshtina Bregovo	BG.63.VID06				2	2450	22
Obshtina Bratya Daskalovi	BG.59.SZR04				2	2447	22
Obshtina Bratsigovo	BG.48.PAZ06				2	2434	22
Obshtina Bozhurishte	BG.58.SFO06				2	2429	22
Obshtina Boynitsa	BG.63.VID03				2	2450	22
Obshtina Boychinovtsi	BG.47.MON04				2	2425	22
Obshtina Botevgrad	BG.58.SFO07				2	2429	22
Obshtina Borovo	BG.53.RSE03				2	2430	22
Obshtina Borovan	BG.64.VRC05				2	2426	22
Obshtina Borino	BG.57.SML05				2	2446	22
Obshtina Bolyarovo	BG.65.JAM03				2	2451	22
Obshtina Bobov Dol	BG.45.KNL04				2	2442	22
Obshtina Boboshevo	BG.45.KNL05				2	2442	22
Obshtina Blagoevgrad	BG.38.BLG03				2	2439	22
Obshtina Berkovitsa	BG.47.MON02				2	2425	22
Obshtina Belovo	BG.48.PAZ04				2	2434	22
Obshtina Beloslav	BG.61.VAR04				2	2427	22
Obshtina Belogradchik	BG.63.VID01				2	2450	22
Obshtina Belitsa	BG.38.BLG02				2	2439	22
Obshtina Belene	BG.50.PVN03				2	2432	22
Obshtina Batak	BG.48.PAZ03				2	2434	22
Obshtina Bansko	BG.38.BLG01				2	2439	22
Obshtina Banite	BG.57.SML02				2	2446	22
Obshtina Balchik	BG.40.DOB03				2	2428	22
Obshtina Aytos	BG.39.BGS01				2	2438	22
Obshtina Avren	BG.61.VAR01				2	2427	22
Obshtina Asenovgrad	BG.51.PDV01				2	2431	22
Obshtina Ardino	BG.44.KRZ02				2	2441	22
Obshtina Apriltsi	BG.46.LOV02				2	2435	22
Obshtina Antonovo	BG.60.TGV02				2	2448	22
Obshtina Alfatar	BG.55.SLS01				2	2444	22
Obshtina Aksakovo	BG.61.VAR02				2	2427	22
Obshtina Primorsko	BG.39.BGS27				2	2438	22
Obshtina Dobrich-Selska	BG.40.DOB15				2	2428	22
Obshtina Hayredin	BG.64.VRC35				2	2426	22
Obshtina Rodopi	BG.51.PDV26				2	2431	22
Obshtina Perushtitsa	BG.51.PDV40				2	2431	22
Obshtina Krichim	BG.51.PDV39				2	2431	22
Obshtina Stamboliyski	BG.51.PDV41				2	2431	22
Obshtina Maritsa	BG.51.PDV17				2	2431	22
Obshtina Mirkovo	BG.58.SFO56				2	2429	22
Obshtina Chavdar	BG.58.SFO57				2	2429	22
Obshtina Chelopech	BG.58.SFO58				2	2429	22
Obshtina Pirdop	BG.58.SFO55				2	2429	22
Obshtina Anton	BG.58.SFO54				2	2429	22
Obshtina Pravets	BG.58.SFO34				2	2429	22
Obshtina Nikolaevo	BG.59.SZR38				2	2447	22
Obshtina Madzharovo	BG.43.HKV18				2	2436	22
Obshtina Tundzha	BG.65.JAM25				2	2451	22
Obshtina Sopot	BG.51.PDV43				2	2431	22
Obshtina Kuklen	BG.51.PDV42				2	2431	22
Stolichna Obshtina	BG.42.SOF46				2	2437	22
Makebuko	BI.13.424739				2	2724	24
Bubanza	BI.09.7670587				2	2728	24
Bukinanyana	BI.12.7670588				2	2729	24
Buraza	BI.13.7670589				2	2724	24
Busiga	BI.19.7670590				2	2730	24
Busoni	BI.16.7670591				2	2733	24
Buyengero	BI.26.7670592				2	2738	24
Cendajuru	BI.11.7670593				2	2726	24
Gashikanwa	BI.19.7670594				2	2730	24
Gashoho	BI.18.7670595				2	2732	24
Gisozi	BI.23.7670596				2	2735	24
Gitega	BI.13.7670597				2	2724	24
Giteranyi	BI.18.7670598				2	2732	24
Kabarore	BI.15.7670599				2	2731	24
Kayanza	BI.15.7670600				2	2731	24
Kayokwe	BI.23.7670601				2	2735	24
Kiganda	BI.22.7670602				2	2723	24
Mabanda	BI.17.7670603				2	2721	24
Mabayi	BI.12.7670604				2	2729	24
Mugamba	BI.10.7670605				2	2722	24
Muhuta	BI.26.7670606				2	2738	24
Murwi	BI.12.7670607				2	2729	24
Commune of Mutimbuzi	BI.25.7670608				2	2737	24
Muyinga	BI.18.7670609				2	2732	24
Nyabihanga	BI.23.7670610				2	2735	24
Nyabikere	BI.14.7670611				2	2727	24
Commune of Rugombo	BI.12.7670613				2	2729	24
Ruhororo	BI.19.7670614				2	2730	24
Rutegama	BI.22.7670615				2	2723	24
Ruyigi	BI.21.7670616				2	2725	24
Tangara	BI.19.7670617				2	2730	24
Vumbi	BI.16.7670618				2	2733	24
Ngozi	BI.19.7670822				2	2730	24
Mutaho	BI.13.7670823				2	2724	24
Giheta	BI.13.7670931				2	2724	24
Bugendana	BI.13.7670933				2	2724	24
Muruta	BI.15.7732510				2	2731	24
Ryansoro	BI.13.7874080				2	2724	24
Commune of Gihanga	BI.09.8303259				2	2728	24
Commune of Buganda	BI.12.8334579				2	2729	24
Butaganzwa	BI.15.8692984				2	2731	24
